	Date	Init.	W.L [cm]	Board	Flow [l/s]	X-Sec.	Weed	Quality	Width [m]	Mean dept. [m]	Max.Dep. [m]	Hyd.Rad. [m]	V/R(2/3)	Mean. Vel. [m/s]	Max. Vel. [m/s]	Flow. Area [m²]	Wet Perim. [m]	Temp.  [C]	Comment
"282"	"11.04.2011 08:45"	"KBA"	96,5	3	15660,0	4	"0-1"	"God"										9,70	"STREAMPRO (1,5%) PH 8,02"
"283"	"17.03.2011 09:18"	"KBA"	106,5	3	18452,0	0	"1"	"God"										2,90	"STREAMPRO (2,4%) PH 8,28"
"284"	"14.02.2011 09:46"	"kba"	139,5	3	25826,0	4	"0-1"	"God"										0,70	"STREAMPRO (1,5%), PH 7,69"
"285"	"20.01.2011 09:41"	"kba"	155,0	3	28926,0	4	"1"	"God"										0,50	"STREAMPRO (1,9%)"
"286"	"09.12.2010 12:01"	"pogk"	140,5	3		0	""	"God"											""
"287"	"09.12.2010 11:15"	"pogk"	140,5	3	20862,0	2	"1"	"Over middel"											"Streampro. Vst ændret fra 40,50 af lajuh"
"288"	"28.10.2010 13:10"	"pogk"	155,0	3	19251,0	0	"1"	"God"											"Streampromåling. Skalanr rettet fra 1 af lajuh"
"289"	"12.10.2010 12:42"	"laju"	128,5	3		0	""	"God"											""
"290"	"30.09.2010 09:35"	"NRS"	142,0	3	16423,0	4	"2"	"God"											"Streampromåling. Skalanr rettet fra 1 af lajuh."
"291"	"25.08.2010 12:05"	"soph"	171,0	3		0	""	"God"											""
"292"	"24.08.2010 12:06"	"nirs"	171,5	3		0	""	"God"											""
"293"	"24.08.2010 10:50"	"nrs"	171,5	3	20095,0	4	"1"	"Over middel"											"Streampromåling"
"294"	"16.07.2010 11:50"	"NIRS"	120,0	3	10206,0	0	""	"God"											"Streampromåling. Vst rettet fra 20,0 af lajuh."
"295"	"09.06.2010 10:04"	"NIRS"	100,0	3	10918,0	3	"2"	"God"											"Sreampromåling"
"296"	"06.05.2010 09:33"	"NIRS"	83,5	3	11882,0	3	""	"Over middel"											"Streampromåling"
"297"	"22.04.2010 08:35"	"NIRS"	98,0	3	15484,0	3	""	"Middel"											"Streampromåling"
"298"	"21.04.2010 07:08"	"laju"	98,1	3		0	""	"God"											""
"299"	"25.03.2010 10:24"	"KBA"	123,5	3	22086,0	4	"0-1"	"God"											"STREAMPRO (3,8%)"
"300"	"25.03.2010 08:22"	"laju"	124,1	3		0	""	"God"											""
"301"	"18.03.2010 07:58"	"laju"	118,4	3		0	""	"God"											""
"302"	"04.03.2010 08:01"	"Carl"	104,5	3	17154,0	4	"0"	"Middel"											"Streampromåling"
"303"	"11.02.2010 13:04"	"laju"	93,5	3		0	""	"God"											""
"304"	"18.01.2010 12:45"	"laju"	115,2	3		0	""	"God"											""
"305"	"06.01.2010 11:43"	""	143,0	3	22525,0	0	"1"	""											"STREAMPRO (5,1%)"
"306"	"04.12.2009 11:44"	""	171,5	3	27198,0	0	"1-2"	""											"STREAMPRO (3,2%)"
"307"	"02.11.2009 10:01"	""	116,0	3	12587,0	0	"2-3"	""											"STREAMPRO (4,4%)"
"308"	"05.10.2009 11:36"	"kba"	108,3	3	10724,0	0	"3-4"	"Middel"											"StreamPro 5.5%"
"309"	"17.09.2009 07:06"	"ERNP"	100,5	3		0	""	"Over middel"											""
"310"	"27.08.2009 10:08"	"kba"	105,9	3	9031,0	0	""	"Middel"											"StreamPro 6,1%"
"311"	"13.08.2009 07:25"	"ERNP"	109,6	3		0	""	"Over middel"											""
"312"	"29.07.2009 11:24"	"ERNP"	126,0	3		0	""	"Over middel"											""
"313"	"23.07.2009 09:18"	"kba"	127,5	3	8564,0	4	"4-5"	"God"											"StreamPro 2,6%"
"314"	"12.06.2009 10:24"	"kba"	136,5	3	8598,0	0	"3-4"	""											"StreamPro 6,6%"
"315"	"18.05.2009 10:52"	"kba"	113,2	3	10577,0	0	"2"	""											""
"316"	"21.04.2009 10:44"	"kba"	95,2	3	12831,0	0	"1"	"God"											"StreamPro 2,1%"
"317"	"23.02.2009 09:51"	"kba"	103,2	3	16129,0	0	"1"	"God"											"StreamPro 2,3%"
"318"	"29.01.2009 11:06"	"ERNP"	112,0	3		0	""	"Over middel"											""
"319"	"20.01.2009 10:41"	"KBA"	110,0	3	16933,0	4	"0-1"	"God"											"Streampro"
"320"	"13.01.2009 09:24"	"ERNP"	98,2	3		0	""	"Over middel"											""
"321"	"08.12.2008 10:37"	""	126,0	3	19025,0	0	"0-1"	""											"STREAMPRO (2.2%)"
"322"	"03.11.2008 10:32"	""	113,0	3	15415,0	0	"1"	""											"STREAMPRO (1.3%)"
"323"	"22.09.2008 10:28"	"kba"	99,5	3	13083,0	0	""	"God"											"StreamPro 1,7%"
"324"	"12.08.2008 10:44"	"kba"	111,8	3	11112,0	0	""	"God"											"2.7%"
"325"	"19.06.2008 10:57"	"KBA"	94,0	3	8411,0	3	"2-3"	"God"											"STREAMPRO (6,5 %) Regnbyger"
"326"	"23.04.2008 10:43"	"KBA"	111,1	3	18587,0	3	"1"	"God"											"STREAMPRO (1,0 %)"
"327"	"25.02.2008 13:42"	"kba"	125,8	3	22143,0	3	"0-1"	"God"											"STREAMPRO (0,7%)"
"328"	"03.01.2008 10:01"	""	114,5	3	19844,0	0	"0-1"	""											"STREAMPRO"
"329"	"27.11.2007 10:15"	""	89,5	3	14434,0	0	"0-1"	""											"STREAMPRO (1.0%)"
"330"	"17.10.2007 10:42"	"KBA"	92,5	3	15054,0	3	"1"	"God"											"StreamPro (1,4%)"
"331"	"03.09.2007 13:24"	"KBA"	79,4	3	12407,0	3	"1-2"	"God"											"StreamPro (4,2%)"
"332"	"23.07.2007 12:33"	"KBA"	90,0	3	13972,0	3	"2"	"God"											"StreamPro (2,1%)"
"333"	"11.06.2007 12:02"	"KBA"	78,0	3	11385,0	3	"1-2"	"God"											"StreamPro (1.6%)"
"334"	"24.04.2007 13:26"	"KBA"	88,0	3	15321,0	3	"0-1"	"God"											"StreamPro (1.7%)"
"335"	"12.03.2007 13:42"	"kba"	168,0	3	38454,0	0	"0"	"God"											"StreamPro (2.8%)"
"336"	"09.01.2007 10:35"	""	150,8	3	30421,0	0	"0.5"	""											"STREAMPRO (1.60)"
"337"	"04.12.2006 10:34"	""	120,5	3	21395,0	0	"0.5"	""											"STREAMPRO (0.70)"
"338"	"20.10.2006 13:25"	""	70,5	3	11774,0	0	"0.5"	""											"STREAMPRO (0.20)"
"339"	"04.09.2006 10:08"	""	75,3	3	12206,0	0	"1"	""											"STREAMPRO (0.60)"
"340"	"25.07.2006 09:54"	""	59,0	3	8057,0	0	"2"	""											"STREAMPRO (3.70)"
"341"	"19.06.2006 09:54"	"kba"	86,3	3	11793,0	0	""	"God"											""
"342"	"25.04.2006 14:48"	"KBA"	109,5	3	19967,0	4	"0-1"	"God"											""
"343"	"07.03.2006 12:09"	"KBA"	105,2	3	19365,0	3	"0-1"	"God"											""
"344"	"09.01.2006 13:18"	"KBA"	79,5	3	13778,0	0	"0-1"	""											"STREAMPRO 1.3"
"345"	"29.11.2005 13:33"	"KBA"	89,7	3	15739,0	0	"0-1"	""											"STREAMPRO 0.3"
"346"	"17.10.2005 11:00"	"kba"	53,0	3	8580,0	0	""	"Over middel"											"ADCP måling"
"347"	"06.09.2005 16:34"	"KBA"	61,5	3	9661,0	0	"2"	""											"STREAMPRO 2.4"
"348"	"28.07.2005 11:58"	"KBA"	67,5	3	10241,0	0	"1-2"	""											"STREAMPRO 1.4"
"349"	"13.06.2005 11:20"	"KBA"	90,5	3	13288,0	3	"1"	"God"											"Målt med ADCP"
"350"	"26.04.2005 12:45"	"KBA"	85,7	3	15303,0	3	"0-1"	"God"											"Målt med ADCP"
"351"	"10.03.2005 13:30"	"KBA"	89,0	3	15978,0	3	"0-1"	"God"											"Målt med ADCP"
"352"	"21.01.2005 13:00"	"KHL"	161,0	3	33890,7	4	"0-1"	"God"	25,05	1,58	2,09	1,51	0,65	0,86	1,49	39,48	26,13		"Bådmåling"
"353"	"02.12.2004 13:05"	"KHL"	121,0	3	22459,8	3	"0-1"	"God"	19,50	1,18	1,71	1,12	0,91	0,98	1,19	22,93	20,39		"mylog vst = 121,2 cm   Bådmåling"
"354"	"21.10.2004 13:05"	"KHL"	98,3	3	17200,8	3	"0-1"	"God"	18,00	1,07	1,42	1,03	0,88	0,90	1,13	19,21	18,60		"bådmåling, logger vst = 98,4"
"355"	"07.09.2004 11:50"	"KHL"	69,0	3	11714,6	3	"1-2"	"God"	16,85	0,84	1,14	0,81	0,95	0,83	1,07	14,17	17,41		""
"356"	"28.07.2004 13:57"	"KBA"	73,7	3	12115,7	3	"1-2"	"God"	17,10	0,90	1,22	0,88	0,86	0,78	1,07	15,45	17,64		"Måling afbrudt flere gange pga. kanosejlads"
"357"	"16.06.2004 14:32"	"KHL"	64,5	3	10414,2	3	"0-1"	"God"	16,45	0,85	1,13	0,81	0,86	0,75	1,02	13,90	17,15		""
"358"	"12.05.2004 09:35"	"KHL"	98,8	3	18193,8	4	"0-1"	"God"	22,30	1,12	1,47	1,06	0,70	0,73	1,23	24,92	23,51		"Bådmåling  - Finregn"
"359"	"01.04.2004 14:00"	"KHL"	119,0	3	22602,3	4	"0-1"	"God"	23,70	1,21	1,57	1,14	0,72	0,79	1,33	28,58	24,98		"Bådmåling"
"360"	"17.02.2004 09:50"	"KHL"	138,3	3	27640,5	4	"0-1"	"God"	24,65	1,35	1,80	1,30	0,70	0,83	1,36	33,37	25,69		""
"361"	"12.01.2004 10:35"	"HST"	109,0	3	21683,8	5	"1"	""	23,25	1,23	1,71	1,20	0,67	0,76	1,26	28,50	23,75		""
"362"	"05.12.2003 10:24"	"HST"	74,3	3	13697,1	5	"1"	""	22,50	0,88	1,38	0,87	0,76	0,69	1,07	19,83	22,74		""
"363"	"10.11.2003 09:59"	"HST"	68,3	3	12271,7	5	"1"	""	22,40	0,81	1,27	0,80	0,78	0,67	0,99	18,22	22,78		""
"364"	"03.10.2003 09:34"	"HST"	51,1	3	9380,3	5	"1"	""	21,00	0,71	1,08	0,71	0,79	0,63	0,95	14,98	21,19		""
"365"	"01.09.2003 09:50"	"HST"	53,1	3	9685,3	5	"1"	""	19,60	0,76	1,11	0,74	0,79	0,65	0,94	14,98	20,22		""
"366"	"16.07.2003 06:55"	"HST"	71,8	3	12961,2	5	"1"	""	22,20	0,87	1,30	0,86	0,74	0,67	1,01	19,38	22,44		""
"367"	"20.06.2003 07:20"	"HST"	69,7	3	11948,8	5	"1"	""	21,95	0,86	1,25	0,85	0,71	0,64	0,96	18,78	22,20		""
"368"	"21.03.2003 10:09"	"HST"	93,1	3	18548,0	5	"1"	""	22,60	1,08	1,54	1,06	0,73	0,76	1,29	24,36	23,04		""
"369"	"06.02.2003 10:20"	"HST"	115,5	3	23899,4	5	"1"	""	23,35	1,26	1,77	1,23	0,71	0,81	1,35	29,42	23,95		""
"370"	"10.01.2003 10:03"	"HST"	90,3	3	16278,4	5	"1"	""	22,60	1,05	1,47	1,02	0,68	0,69	1,18	23,62	23,07		""
"371"	"06.12.2002 10:15"	"HST"	125,2	3	24700,9	5	"1"	""	23,80	1,32	1,88	1,29	0,66	0,78	1,32	31,48	24,37		""
"372"	"30.10.2002 09:41"	"HST"	109,3	3	21546,3	5	"1"	""	23,20	1,20	1,72	1,17	0,69	0,77	1,26	27,91	23,77		""
"373"	"16.09.2002 09:27"	"UME"	66,6	3	12085,5	5	"1"	""	21,85	0,83	1,27	0,82	0,76	0,66	1,07	18,19	22,11		""
"374"	"01.08.2002 07:04"	"HST"	97,8	3	18969,2	5	"1"	""	22,60	1,14	1,62	1,12	0,68	0,73	1,20	25,81	23,13		""
"375"	"28.06.2002 07:11"	"HST"	115,3	3	20218,1	5	"1"	""	23,10	1,26	1,76	1,22	0,61	0,69	1,15	29,11	23,80		""
"376"	"17.05.2002 07:26"	"HST"	85,7	3	14152,0	5	"1"	""	22,20	1,00	1,46	0,99	0,64	0,63	1,04	22,29	22,62		""
"377"	"05.04.2002 11:56"	"HST"	117,5	3	24071,6	5	"1"	""	23,10	1,29	1,84	1,25	0,70	0,81	1,32	29,69	23,72		""
"378"	"25.02.2002 10:08"	"HST"	164,5	3	39210,7	5	"1"	""	25,75	1,61	2,30	1,56	0,70	0,95	1,55	41,41	26,51		""
"379"	"24.01.2002 11:20"	"HST"	121,4	3	23948,4	5	"1"	""	23,25	1,32	1,85	1,28	0,66	0,78	1,34	30,64	23,97		""
"380"	"30.11.2001 11:14"	"HST"	90,2	3	16929,5	5	"1"	""	22,40	1,05	1,45	1,03	0,71	0,72	1,13	23,48	22,83		""
"381"	"26.10.2001 10:27"	"HST"	91,1	3	17243,3	5	"1"	""	22,20	1,05	1,49	1,03	0,72	0,74	1,14	23,35	22,68		""
"382"	"17.09.2001 08:20"	"HST"	73,2	3	13037,0	5	"1"	""	22,00	0,88	1,30	0,87	0,74	0,68	1,03	19,29	22,27		""
"383"	"03.08.2001 07:14"	"HST"	49,2	3	8005,5	5	"1"	""	20,90	0,66	1,05	0,65	0,77	0,58	0,87	13,76	21,10		""
"384"	"29.05.2001 07:14"	"HST"	74,2	3	11130,6	5	"1"	""	21,90	0,88	1,30	0,87	0,63	0,58	0,87	19,35	22,22		""
"385"	"02.04.2001 09:53"	"HST"	88,5	3	17146,9	5	"1"	""	22,10	1,04	1,48	1,02	0,73	0,74	1,17	23,03	22,56		""
"386"	"23.02.2001 10:00"	"HST"	123,0	3	24719,1	5	"1"	""	23,30	1,31	1,83	1,28	0,69	0,81	1,31	30,62	23,98		""
"387"	"12.01.2001 11:35"	"HST"	116,6	3	22661,3	5	"1"	""	22,85	1,26	1,78	1,22	0,69	0,79	1,30	28,73	23,49		""
"388"	"08.12.2000 11:12"	"HST"	117,1	3	22865,4	3	"1"	""	22,90	1,27	1,79	1,23	0,68	0,79	1,27	29,08	23,57		""
"389"	"09.11.2000 10:04"	"HST"	106,5	3	20706,6	5	"2"	""	22,50	1,19	1,61	1,16	0,70	0,77	1,23	26,77	23,11		""
"390"	"29.09.2000 07:07"	"HST"	71,5	3	13161,9	5	"2"	""	21,85	0,87	1,34	0,85	0,77	0,70	1,05	18,90	22,14		""
"391"	"18.08.2000 07:06"	"HST"	68,3	3	11676,6	5	"2"	""	21,65	0,83	1,24	0,82	0,74	0,65	1,02	17,94	21,91		""
"392"	"23.06.2000 07:11"	"HST"	69,9	3	11077,4	5	"2"	""	21,95	0,83	1,25	0,82	0,69	0,61	0,99	18,29	22,20		""
"393"	"16.05.2000 06:58"	"HST"	81,6	3	11809,1	5	"2"	""	21,85	0,92	1,36	0,90	0,63	0,59	0,94	20,00	22,17		""
"394"	"04.04.2000 09:27"	"HST"	106,2	3	19275,8	3	"1"	""	22,20	1,12	1,55	1,09	0,74	0,78	1,27	24,82	22,87		""
"395"	"24.02.2000 13:21"	"HST"	145,0	3	29738,1	5	"2"	""	24,00	1,44	2,03	1,40	0,69	0,86	1,39	34,57	24,76		""
"396"	"13.01.2000 10:13"	"HST"	153,5	3	31724,9	5	"2"	""	23,85	1,51	2,05	1,46	0,68	0,88	1,42	36,02	24,61		""
"397"	"30.11.1999 10:19"	"HST"	86,8	3	15076,9	5	"1"	""	21,55	0,96	1,39	0,94	0,76	0,73	1,15	20,65	22,03	5,40	""
"398"	"14.10.1999 10:40"	"HST"	145,2	3	28127,3	5	"2"	""	23,70	1,45	1,97	1,40	0,66	0,82	1,34	34,26	24,44		""
"399"	"09.09.1999 07:19"	"HST"	71,6	3	11899,2	5	"2"	""	21,60	0,80	1,25	0,79	0,80	0,69	1,04	17,33	21,83		""
"400"	"22.07.1999 06:59"	"HST"	83,6	3	13746,8	3	"2"	""	21,70	0,93	1,36	0,91	0,73	0,68	1,05	20,11	22,12		""
"401"	"22.06.1999 07:21"	"HST"	81,8	3	13058,9	5	"2"	""	21,70	0,90	1,36	0,89	0,72	0,67	1,04	19,58	22,07		""
"402"	"20.05.1999 07:00"	"HST"	95,4	3	15911,1	5	"1"	""	22,75	1,01	1,53	0,99	0,70	0,69	1,15	23,01	23,22		""
"403"	"15.04.1999 10:04"	"HST"	123,4	3	23444,2	5	"1"	""	22,90	1,27	1,72	1,23	0,70	0,81	1,28	29,08	23,58		""
"404"	"22.02.1999 10:22"	"HST"	119,8	3	22632,5	5	"1"	""	22,75	1,26	1,72	1,22	0,69	0,79	1,29	28,57	23,45		""
"405"	"18.01.1999 09:54"	"HST"	137,3	3	26371,5	5	"1"	""	23,65	1,37	1,88	1,34	0,67	0,81	1,33	32,49	24,34		""
"406"	"16.12.1998 11:30"	"NBO"	106,0	3	19485,5	5	"1"	""	21,90	1,13	1,50	1,10	0,74	0,78	1,25	24,82	22,50		""
"407"	"23.11.1998 10:27"	"HST"	133,7	3	24808,0	5	"2"	""	23,50	1,34	1,84	1,30	0,66	0,79	1,32	31,39	24,18		""
"408"	"02.10.1998 10:44"	"HST"	68,0	3	11061,5	5	"2"	""	21,55	0,79	1,25	0,78	0,77	0,65	1,05	16,93	21,79		""
"409"	"14.08.1998 09:23"	"HST"	75,2	3	12222,9	5	"2"	""	21,75	0,84	1,24	0,83	0,76	0,67	1,06	18,20	21,98		""
"410"	"10.07.1998 09:38"	"HST"	76,2	3	11861,8	5	"2"	""	21,40	0,85	1,25	0,84	0,73	0,65	1,04	18,17	21,67		""
"411"	"18.05.1998 09:53"	"HST"	88,5	3	14635,1	5	"2"	""	21,30	0,97	1,38	0,95	0,73	0,71	1,11	20,69	21,70		""
"412"	"08.04.1998 08:24"	"HST"	114,2	3	20553,2	5	"1"	""	22,40	1,19	1,63	1,16	0,70	0,77	1,27	26,61	22,91		""
"413"	"25.02.1998 09:03"	"KIT"	117,5	3	21639,1	5	"1"	""	22,70	1,21	1,65	1,18	0,70	0,79	1,36	27,54	23,36		""
"414"	"19.01.1998 11:17"	"HST"	119,3	3	21493,1	5	"2"	""	22,70	1,23	1,76	1,19	0,69	0,77	1,27	27,86	23,35		""
"415"	"08.12.1997 11:20"	"HST"	83,5	3	13887,9	5	"1"	""	21,65	0,91	1,36	0,89	0,76	0,71	1,07	19,66	22,03		""
"416"	"13.11.1997 10:19"	"HST"	77,8	3	12586,9	5	"2"	""	21,70	0,87	1,26	0,85	0,74	0,67	1,02	18,77	21,97	0,00	""
"417"	"23.09.1997 09:09"	"HST"	57,3	3	9001,0	5	"2"	""	21,10	0,68	1,11	0,67	0,81	0,63	0,95	14,36	21,29	0,00	""
"418"	"25.08.1997 11:12"	"HST"	49,2	3	7933,0	5	"2"	""	20,00	0,64	1,04	0,63	0,84	0,62	0,96	12,78	20,21	0,00	""
"419"	"07.07.1997 09:23"	"HST"	65,8	3	10036,3	5	"2"	""	21,30	0,75	1,10	0,74	0,77	0,63	0,96	15,98	21,51	0,00	""
"420"	"26.05.1997 09:27"	"HST"	95,7	3	15310,6	5	"1"	""	21,85	1,01	1,50	0,98	0,70	0,69	1,17	22,16	22,53	0,00	""
"421"	"15.04.1997 10:44"	"HST"	81,4	3	13208,0	5	"1"	""	21,70	0,90	1,30	0,89	0,73	0,67	1,00	19,63	22,03	0,00	""
"422"	"03.03.1997 11:30"	"HST"	131,7	3	25092,9	5	"2"	""	23,30	1,32	1,92	1,29	0,69	0,82	1,27	30,71	23,90	0,00	""
"423"	"23.01.1997 10:51"	"HST"	75,0	3	11663,5	5	"1"	""	21,60	0,83	1,21	0,82	0,74	0,65	0,99	17,98	21,83	0,00	""
"424"	"12.11.1996 10:37"	"HST"	104,2	3	17262,0	5	"1"	""	21,75	1,11	1,54	1,08	0,68	0,71	1,19	24,19	22,39	0,00	""
"425"	"03.10.1996 09:26"	"HST"	69,3	3	10410,8	5	"2"	""	21,90	0,78	1,22	0,77	0,72	0,61	0,94	17,11	22,14	0,00	""
"426"	"21.08.1996 09:56"	"HST"	59,6	3	8590,9	5	"1"	""	21,15	0,69	1,07	0,68	0,76	0,59	0,90	14,59	21,33	0,00	""
"427"	"18.07.1996 10:29"	"HST"	54,8	3	8326,5	5	"2"	""	19,20	0,70	1,07	0,69	0,79	0,62	0,89	13,45	19,58	0,00	""
"428"	"18.07.1996 10:28"	"HST"	54,8	3	8289,8	5	"2"	""	19,20	0,70	1,07	0,69	0,79	0,62	0,89	13,45	19,58	0,00	""
"429"	"18.07.1996 10:27"	"HST"	54,8	3	8299,8	5	"2"	""	19,20	0,70	1,07	0,69	0,79	0,62	0,90	13,45	19,58	0,00	""
"430"	"18.07.1996 10:26"	"HST"	54,8	3	8313,6	5	"2"	""	19,20	0,70	1,07	0,69	0,79	0,62	0,91	13,45	19,58	0,00	""
"431"	"18.07.1996 10:25"	"HST"	54,8	3	8220,7	5	"2"	""	19,20	0,70	1,07	0,69	0,78	0,61	0,93	13,45	19,58	0,00	""
"432"	"28.05.1996 09:50"	"HST"	82,2	3	13238,6	5	"1"	""	21,40	0,90	1,29	0,89	0,74	0,68	0,99	19,33	21,77	0,00	""
"433"	"18.04.1996 08:45"	"HSt"	75,9	3	13140,0	5	"1"	""											""
"434"	"05.03.1996 11:11"	"HSt"	92,2	3	16275,0	5	"1"	""											""
"435"	"17.01.1996 09:59"	"HSt"	81,1	3	13579,0	5	"1"	""											""
"436"	"20.11.1995 11:12"	"HSt"	92,3	3	16012,0	5	"1"	""											""
"437"	"29.09.1995 10:48"	"HSt"	76,5	3	12698,0	5	"1"	""											""
"438"	"10.08.1995 10:08"	"HSt"	55,0	3	8133,7	2	"2"	""											""
"439"	"21.06.1995 09:56"	"HST"	98,6	3	15557,0	0	""	""											""
"440"	"03.05.1995 09:17"	"HSt"	98,0	3	16728,0	5	"2"	""											""
"441"	"06.04.1995 10:35"	"NBO"	136,5	3	25776,0	5	"1"	""											""
"442"	"15.02.1995 13:25"	"HST"	168,0	3	34851,0	0	""	""											""
"443"	"04.01.1995 13:35"	"HSt"	142,6	3	26739,0	5	"0"	""											""
"444"	"23.11.1994 09:54"	""	131,5	3	23800,0	0	"2"	""											""
"445"	"21.10.1994 11:23"	""	96,0	3	16213,0	0	"2"	""											""
"446"	"23.09.1994 10:55"	""	125,0	3	21353,0	0	"3"	""											""
"447"	"12.08.1994 10:04"	""	66,0	3	9604,2	0	"2"	""											""
"448"	"27.06.1994 10:45"	""	81,8	3	11785,0	0	"3"	""											""
"449"	"20.05.1994 09:46"	""	98,0	3	15563,0	0	"2"	""											""
"450"	"21.04.1994 11:36"	""	132,0	3	25806,0	0	"1"	""											""
"451"	"18.03.1994 11:54"	"NBO+"	184,3	3	45958,0	5	"1"	""	25,70	1,69	2,35	1,64	0,76	1,06	1,65	43,43	26,42		"Fra båd, wireophængt flügel"
"452"	"10.01.1994 09:33"	""	171,8	3	35800,0	0	"0"	""											""
"453"	"02.12.1993 09:32"	""	95,3	3	15800,0	0	"0"	""											""
"454"	"07.10.1993 13:35"	"KHL"	107,8	3	18707,9	3	"1"	""	19,50	1,10	1,51	1,06	0,84	0,87	1,13	21,50	20,34		""
"455"	"08.09.1993 10:46"	"KBA"	58,3	3	9347,7	3	"1"	""	18,55	0,72	1,05	0,71	0,88	0,70	0,93	13,39	18,85		""
"456"	"05.08.1993 13:27"	"KHL"	75,9	3	11897,0	3	"1-2"	""	19,10	0,81	1,20	0,79	0,89	0,76	1,03	15,56	19,62		""
"457"	"28.06.1993 09:42"	"KBA"	52,0	3	7544,0	3	"1"	""	17,60	0,67	0,97	0,66	0,84	0,64	0,80	11,87	17,94		""
"458"	"27.05.1993 10:43"	"KBA"	61,0	3	9089,2	3	"0-1"	""	18,50	0,73	1,08	0,72	0,84	0,67	0,92	13,48	18,85		""
"459"	"04.05.1993 10:24"	"KBA"	68,8	3	11232,2	3	"0-1"	""	17,35	0,78	1,09	0,75	1,00	0,83	1,01	13,61	18,06		""
"460"	"26.03.1993 13:20"	"KHL"	92,0	3	15830,7	3	"0"	""	19,05	0,96	1,31	0,93	0,91	0,86	1,10	18,34	19,74		""
"461"	"10.02.1993 13:05"	"KHL"	132,0	3	24955,4	4	"0-1"	""	23,90	1,33	1,79	1,29	0,66	0,79	1,28	31,78	24,54		""
"462"	"09.01.1993 13:18"	"KHL"	87,7	3	15088,3	3	"0"	""	18,15	0,95	1,25	0,91	0,93	0,87	1,08	17,25	18,89		""
"463"	"16.11.1992 13:21"	"KHL"	94,0	3	16128,3	3	"0-1"	""	18,35	1,02	1,29	0,97	0,88	0,86	1,09	18,68	19,20		""
"464"	"09.10.1992 12:56"	"KHL"	60,4	3	9017,9	3	"0-1"	""	18,35	0,73	1,06	0,71	0,85	0,68	0,87	13,33	18,72		""
"465"	"28.08.1992 13:30"	"MF"	73,8	3	12357,8	3	"0-1"	""	19,35	0,82	1,18	0,81	0,90	0,78	1,02	15,90	19,67		"Kraftig vind mod strømretning"
"466"	"30.07.1992 13:00"	"KHL"	49,2	3	7292,1	3	"0-1"	""	17,45	0,64	0,94	0,64	0,88	0,65	0,85	11,23	17,68		""
"467"	"02.07.1992 13:32"	"KHL"	60,0	3	7298,7	3	"0-1"	""	18,60	0,70	1,01	0,69	0,71	0,56	0,85	13,11	18,90		""
"468"	"01.06.1992 13:53"	"KHL"	79,0	3	10391,8	3	"0-1"	""	18,80	0,85	1,19	0,82	0,74	0,65	0,89	15,91	19,37		""
"469"	"04.05.1992 10:28"	"KHL"	99,8	3	17369,4	3	"0"	""	20,00	0,98	1,37	0,95	0,92	0,89	1,13	19,61	20,72		""
"470"	"31.03.1992 13:15"	"KHL"	124,3	3	23657,2	3	"0"	""	24,50	1,07	1,66	1,04	0,88	0,91	1,20	26,10	25,08		""
"471"	"11.02.1992 13:09"	"KHL"	99,5	3	16816,1	3	"0"	""	18,90	1,04	1,37	0,99	0,86	0,86	1,12	19,66	19,91		""
"472"	"03.01.1992 13:10"	"KHL"	112,3	3	19551,1	3	"0-1"	""	20,75	1,06	1,45	1,03	0,87	0,89	1,18	22,00	21,40		""
"473"	"14.11.1991 13:45"	"KHL"	102,8	3	18086,2	3	"0-1"	""	18,65	1,08	1,45	1,02	0,89	0,90	1,14	20,10	19,71		""
"474"	"23.09.1991 12:59"	"KHL"	61,5	3	9815,5	3	"0-1"	""	18,65	0,73	1,06	0,71	0,90	0,72	0,94	13,60	19,04		""
"475"	"22.08.1991 12:45"	"KHL"	54,0	3	8417,8	3	"1"	""	17,55	0,70	0,99	0,69	0,88	0,69	0,90	12,27	17,92		""
"476"	"22.07.1991 12:35"	"KHL"	75,1	3	10350,5	3	"1"	""	18,60	0,85	1,15	0,82	0,75	0,66	0,94	15,74	19,25		""
"477"	"27.06.1991 13:29"	"KHL"	91,8	3	13571,2	3	"0-1"	""	18,30	0,97	1,32	0,93	0,81	0,77	1,01	17,69	19,10		""
"478"	"30.05.1991 09:47"	"KBA"	79,7	3	12301,8	3	"0-1"	""	18,70	0,88	1,21	0,85	0,83	0,74	0,96	16,52	19,41		""
"479"	"02.05.1991 10:04"	"KBA"	114,2	3	21504,0	3	"0-1"	""	22,70	1,02	1,59	0,99	0,93	0,93	1,19	23,24	23,46		""
"480"	"05.04.1991 13:26"	"KHL"	108,3	3	20288,1	4	"0-1"	""	23,00	1,14	1,50	1,11	0,72	0,77	1,29	26,24	23,57		""
"481"	"14.02.1991 14:17"	"KHL"	94,0	3	16517,4	3	"0-1"	""	19,70	0,94	1,29	0,91	0,96	0,90	1,12	18,44	20,32		""
"482"	"04.01.1991 10:44"	"KHL"	136,3	3	26398,3	4	"0-1"	""	24,30	1,35	1,79	1,31	0,67	0,80	1,31	32,87	25,03		""
"483"	"23.11.1990 13:41"	"KHL"	105,0	3	18329,6	2	"0-1"	""	22,65	1,11	1,49	1,08	0,69	0,73	1,23	25,19	23,32		""
