error_frequency,clean_val_loss,error_val_loss,clean_rmse,error_rmse,clean_mae,error_mae,clean_r2,error_r2,clean_nse,error_nse
0.01,0.1288565695285797,0.2717507481575012,129.99337555745194,210.10955378446087,92.89246845968,166.16460265731118,0.7035798660715573,0.22561513292686886,0.7035798660715573,0.22561513292686886
