feature_station_21006847_vst_raw,feature_station_21006845_vst_raw,vst_raw,feature_station_21006845_rainfall,temperature,feature_station_21006847_rainfall,rainfall,vst_raw_cleaned,is_anomaly
255.79,1639.12,584.16,0.0,4.071111111111112,0.2,0.1,584.16,False
252.54,1640.28,581.97,0.0,4.072888888888889,0.2,0.1,581.97,False
253.83,1636.7,583.09,0.0,4.079,0.0,0.1,583.09,False
254.1,1632.22,582.45,0.0,4.089444444444444,0.0,0.1,582.45,False
253.13,1634.69,583.18,0.0,4.104444444444445,0.0,0.1,583.18,False
254.59,1636.66,586.79,0.0,4.1240000000000006,0.0,0.1,586.79,False
254.85,1636.11,585.41,0.0,4.147777777777778,0.0,0.0,585.41,False
252.8,1631.99,583.42,0.0,4.175777777777778,0.0,0.0,583.42,False
254.78,1638.53,583.08,0.0,4.2075555555555555,0.0,0.0,583.08,False
254.59,1637.16,584.49,0.0,4.243111111111111,0.0,0.0,584.49,False
255.23,1632.62,581.39,0.0,4.282111111111111,0.0,0.0,581.39,False
251.72,1636.08,583.07,0.0,4.324555555555556,0.0,0.0,583.07,False
257.39,1634.29,579.29,0.0,4.368666666666667,0.0,0.0,579.29,False
253.29,1630.95,585.0,0.0,4.414444444444444,0.0,0.0,585.0,False
252.45,1631.38,584.17,0.0,4.462000000000001,0.0,0.0,584.17,False
257.7,1634.87,582.87,0.0,4.511333333333334,0.0,0.0,582.87,False
256.21,1633.6,583.03,0.0,4.561111111111112,0.0,0.0,583.03,False
256.63,1638.61,586.87,0.0,4.6113333333333335,0.0,0.0,586.87,False
256.71,1630.56,585.78,0.0,4.661666666666667,0.0,0.0,585.78,False
256.38,1632.89,582.03,0.0,4.712111111111112,0.0,0.0,582.03,False
255.97,1634.4,584.05,0.0,4.762444444444444,0.0,0.0,584.05,False
256.02,1634.51,582.09,0.0,4.812666666666668,0.0,0.0,582.09,False
256.3,1637.01,581.76,0.0,4.8628888888888895,0.0,0.0,581.76,False
256.46,1634.4,582.32,0.0,4.913111111111111,0.0,0.0,582.32,False
256.61,1632.5,582.97,0.0,4.962888888888889,0.0,0.0,582.97,False
260.81,1636.7,584.06,0.0,5.012222222222222,0.0,0.0,584.06,False
265.4,1634.43,580.21,0.0,5.059555555555556,0.0,0.0,580.21,False
275.64,1633.89,580.71,0.0,5.10488888888889,0.0,0.0,580.71,False
279.26,1635.62,578.59,0.0,5.1466666666666665,0.0,0.0,578.59,False
289.13,1635.86,579.85,0.0,5.1848888888888895,0.0,0.0,579.85,False
297.09,1632.29,579.16,0.0,5.218444444444445,0.0,0.0,579.16,False
304.22,1638.15,581.81,0.0,5.247333333333334,0.0,0.0,581.81,False
310.41,1637.88,579.32,0.0,5.272888888888889,0.0,0.0,579.32,False
315.26,1635.75,576.77,0.0,5.295111111111112,0.0,0.0,576.77,False
321.19,1636.21,576.71,0.0,5.313000000000001,0.0,0.0,576.71,False
324.24,1636.81,577.39,0.0,5.326555555555556,0.0,0.0,577.39,False
327.48,1634.58,576.67,0.0,5.335777777777778,0.0,0.0,576.67,False
333.9,1636.7,574.63,0.0,5.3406666666666665,0.0,0.0,574.63,False
330.58,1639.21,570.47,0.0,5.341,0.0,0.0,570.47,False
332.89,1640.5,576.78,0.0,5.336777777777779,0.0,0.0,576.78,False
337.9,1637.64,577.96,0.0,5.3275555555555565,0.0,0.0,577.96,False
337.7,1637.1,575.6,0.0,5.3133333333333335,0.0,0.0,575.6,False
339.5,1639.08,573.73,0.0,5.295111111111112,0.0,0.0,573.73,False
341.15,1635.81,575.47,0.0,5.27288888888889,0.0,0.0,575.47,False
342.86,1636.14,576.44,0.0,5.246222222222223,0.0,0.0,576.44,False
343.26,1638.47,575.88,0.0,5.215111111111112,0.0,0.0,575.88,False
346.5,1639.05,574.45,0.0,5.179666666666667,0.0,0.0,574.45,False
345.16,1637.51,575.55,0.0,5.13988888888889,0.0,0.0,575.55,False
341.74,1637.94,574.07,0.0,5.095555555555555,0.0,0.0,574.07,False
346.04,1633.06,575.62,0.0,5.046666666666668,0.0,0.0,575.62,False
346.41,1640.27,573.07,0.0,4.9925555555555565,0.0,0.0,573.07,False
351.29,1642.89,571.0,0.0,4.933222222222223,0.0,0.0,571.0,False
345.75,1638.06,574.2,0.0,4.868444444444445,0.0,0.0,574.2,False
345.72,1638.76,572.95,0.0,4.798222222222222,0.0,0.0,572.95,False
348.59,1641.68,574.46,0.0,4.721333333333334,0.0,0.0,574.46,False
345.6,1639.59,573.41,0.0,4.637777777777779,0.0,0.0,573.41,False
347.03,1638.68,573.08,0.0,4.550222222222222,0.0,0.0,573.08,False
347.88,1639.38,572.65,0.0,4.458666666666668,0.0,0.0,572.65,False
351.45,1640.62,571.16,0.0,4.362222222222223,0.0,0.0,571.16,False
347.66,1634.66,571.93,0.0,4.260888888888889,0.0,0.0,571.93,False
348.82,1636.41,571.89,0.0,4.155777777777778,0.0,0.0,571.89,False
343.87,1635.63,568.88,0.0,4.04688888888889,0.0,0.0,568.88,False
347.86,1637.23,574.03,0.0,3.933777777777778,0.0,0.0,574.03,False
344.06,1640.25,572.23,0.0,3.8164444444444445,0.0,0.0,572.23,False
347.02,1637.89,572.02,0.0,3.6966666666666668,0.0,0.0,572.02,False
345.01,1636.66,571.99,0.0,3.574444444444445,0.0,0.0,571.99,False
343.63,1643.19,570.0,0.0,3.449666666666667,0.0,0.0,570.0,False
346.77,1642.71,570.86,0.0,3.322333333333334,0.0,0.0,570.86,False
345.53,1637.5,569.33,0.0,3.193333333333334,0.0,0.0,569.33,False
344.22,1643.84,570.58,0.0,3.062666666666667,0.0,0.0,570.58,False
344.25,1637.99,570.79,0.0,2.9325555555555556,0.0,0.0,570.79,False
342.74,1641.9,570.79,0.0,2.8030000000000004,0.0,0.0,570.79,False
344.62,1635.08,567.26,0.0,2.673777777777778,0.0,0.0,567.26,False
341.67,1638.94,568.61,0.0,2.5448888888888894,0.0,0.0,568.61,False
342.13,1638.73,568.28,0.0,2.4194444444444447,0.0,0.0,568.28,False
341.46,1637.34,570.09,0.0,2.297444444444445,0.0,0.0,570.09,False
341.36,1642.9,567.4,0.0,2.1800000000000006,0.0,0.0,567.4,False
343.04,1638.07,569.55,0.0,2.0671111111111116,0.0,0.0,569.55,False
340.13,1637.28,571.32,0.0,1.9604444444444449,0.0,0.0,571.32,False
341.49,1639.97,570.47,0.0,1.8600000000000003,0.0,0.0,570.47,False
336.83,1637.3,569.37,0.0,1.7673333333333336,0.0,0.0,569.37,False
341.13,1637.58,569.56,0.0,1.6824444444444449,0.0,0.0,569.56,False
334.41,1636.23,568.23,0.0,1.6063333333333338,0.0,0.0,568.23,False
335.19,1635.62,570.07,0.0,1.5390000000000006,0.0,0.0,570.07,False
332.2,1639.46,570.78,0.0,1.4833333333333338,0.0,0.0,570.78,False
336.95,1640.58,571.38,0.0,1.4393333333333338,0.0,0.0,571.38,False
334.46,1638.66,571.7,0.0,1.4066666666666672,0.0,0.0,571.7,False
335.18,1640.22,570.37,0.0,1.385333333333334,0.0,0.0,570.37,False
335.79,1640.29,566.54,0.0,1.3786666666666672,0.0,0.0,566.54,False
335.7,1640.78,569.17,0.0,1.3866666666666672,0.0,0.0,569.17,False
337.03,1641.1,569.86,0.2,1.4093333333333335,0.0,0.0,569.86,False
335.29,1639.34,568.31,0.2,1.446666666666667,0.0,0.0,568.31,False
329.3,1637.84,568.1,0.2,1.4982222222222226,0.0,0.0,568.1,False
334.0,1636.41,566.01,0.2,1.5640000000000003,0.0,0.0,566.01,False
329.82,1636.06,566.89,0.4,1.6437777777777782,0.0,0.0,566.89,False
325.71,1635.36,568.96,0.4,1.737555555555556,0.0,0.0,568.96,False
326.37,1641.1,565.66,0.4,1.8455555555555558,0.0,0.0,565.66,False
328.44,1637.89,567.41,0.4,1.9677777777777783,0.0,0.0,567.4073619708911,False
327.7,1632.86,566.47,0.7,2.1021111111111113,0.6,0.0,566.4030723615484,False
329.38,1641.21,563.66,0.7,2.248555555555556,0.6,0.0,565.1406196403342,False
324.52,1634.75,565.28,0.7,2.4031111111111114,0.6,0.0,565.0362469167184,True
323.2,1637.24,565.1,0.7,2.565777777777778,0.6,0.0,565.5204711979948,True
325.34,1637.98,566.2,0.0,2.737444444444445,2.7,1.3,566.0830117190487,True
327.08,1637.46,566.95,0.0,2.9181111111111115,2.7,1.3,566.7003736079473,True
325.81,1636.75,567.11,0.0,3.102,2.7,1.3,567.3561104543369,True
327.93,1639.11,566.83,0.0,3.2891111111111115,2.7,1.3,568.0387097709704,True
329.59,1638.52,563.15,0.0,3.474777777777778,2.6,0.4,568.7401128167744,True
324.61,1638.89,565.31,0.0,3.6590000000000003,2.6,0.4,569.454678472998,True
328.44,1642.19,563.04,0.0,3.838666666666667,2.6,0.4,570.1784579565151,True
326.56,1640.32,568.36,0.0,4.013777777777778,2.6,0.4,570.9086871191378,True
331.63,1640.03,571.89,0.0,4.183333333333334,0.0,0.1,571.6434310571343,True
327.96,1639.23,574.42,0.0,4.347333333333334,0.0,0.1,572.3813353378926,True
331.27,1635.61,570.68,0.0,4.5040000000000004,0.0,0.1,573.1214518585839,True
329.44,1634.28,575.66,0.0,4.653333333333334,0.0,0.1,573.8631169472287,True
328.14,1635.98,576.1,0.4,4.794777777777779,0.0,0.0,574.6058660334406,False
330.11,1636.84,575.83,0.4,4.928333333333334,0.0,0.0,574.78110729215,False
333.11,1639.06,573.69,0.4,5.052000000000001,0.0,0.0,574.596320512069,False
333.26,1634.74,573.83,0.4,5.1657777777777785,0.0,0.0,573.8935532899463,False
334.35,1637.3,575.28,0.0,5.268222222222223,0.0,0.0,575.2791367991733,False
333.15,1635.43,573.95,0.0,5.359333333333335,0.0,0.0,574.1119444316362,False
332.71,1637.54,576.55,0.0,5.438000000000001,0.0,0.0,575.5946339583066,False
333.9,1633.72,574.51,0.0,5.504222222222222,0.0,0.0,575.6728929769262,False
331.87,1633.61,573.19,2.4,5.557888888888889,0.1,0.0,575.6497360835259,True
334.31,1641.25,572.76,2.4,5.599,0.1,0.0,575.5276992638574,True
330.11,1638.2,575.63,2.4,5.626222222222222,0.1,0.0,575.3818437087964,True
327.63,1640.93,574.01,2.4,5.639555555555556,0.1,0.0,575.2193150389606,True
329.71,1639.52,572.5,0.0,5.6384444444444455,1.2,0.0,575.0451151887827,True
331.35,1642.48,566.46,0.0,5.622888888888889,1.2,0.0,574.8627455123651,True
330.03,1637.85,573.34,0.0,5.596222222222223,1.2,0.0,574.6746569575797,True
329.45,1639.77,573.82,0.0,5.5584444444444445,1.2,0.0,574.482565187937,False
331.48,1636.98,572.01,0.0,5.5102222222222235,0.0,0.0,574.2695732902363,False
330.23,1644.33,572.11,0.0,5.451555555555556,0.0,0.0,573.9804062291931,False
330.25,1640.91,573.63,0.0,5.380888888888889,0.0,0.0,573.4972811074527,False
333.88,1643.4,572.45,0.0,5.298222222222222,0.0,0.0,572.9721106014734,False
328.01,1641.76,572.68,0.0,5.204222222222223,0.0,0.0,572.6767096793801,False
329.21,1639.88,571.99,0.0,5.09888888888889,0.0,0.0,571.99,False
329.01,1644.32,570.41,0.0,4.990444444444445,0.0,0.0,570.41,False
325.5,1641.89,571.03,0.0,4.87888888888889,0.0,0.0,571.03,False
328.76,1642.76,570.38,0.0,4.76588888888889,0.0,0.0,570.38,False
329.33,1642.43,565.24,0.0,4.651444444444445,0.0,0.0,565.24,False
329.25,1643.49,570.44,0.0,4.5360000000000005,0.0,0.0,570.44,False
327.35,1640.95,569.07,0.0,4.419555555555557,0.0,0.0,569.07,False
326.53,1637.87,565.29,0.0,4.303888888888889,0.0,0.0,565.29,False
323.71,1641.29,571.01,0.0,4.189,0.0,0.0,571.01,False
325.45,1640.89,572.47,0.0,4.073111111111111,0.0,0.0,572.47,False
326.6,1637.5,571.56,0.0,3.9562222222222228,0.0,0.0,571.56,False
328.76,1642.36,571.04,0.0,3.837333333333334,0.0,0.0,571.04,False
327.91,1641.74,570.69,0.0,3.7164444444444453,0.0,0.0,570.69,False
328.26,1637.27,569.55,0.0,3.5931111111111114,0.0,0.0,569.55,False
324.03,1640.44,568.6,0.0,3.467333333333334,0.0,0.0,568.6,False
324.28,1640.1,567.51,0.0,3.3392222222222228,0.0,0.0,567.51,False
327.81,1640.45,569.53,0.0,3.208777777777778,0.0,0.0,569.53,False
323.33,1642.87,567.65,0.0,3.076666666666667,0.0,0.0,567.65,False
323.25,1637.26,567.15,0.0,2.942888888888889,0.0,0.0,567.15,False
325.7,1640.87,570.37,0.0,2.808444444444445,0.0,0.0,570.37,False
323.77,1642.59,563.93,0.0,2.6733333333333333,0.0,0.0,563.93,False
324.86,1639.09,566.84,0.0,2.538444444444445,0.0,0.0,566.84,False
320.91,1638.48,563.45,0.0,2.403777777777778,0.0,0.0,563.45,False
322.09,1641.13,569.2,0.0,2.2677777777777783,0.0,0.0,569.2,False
323.89,1639.16,564.33,0.0,2.130444444444445,0.0,0.0,564.33,False
325.27,1641.43,567.06,0.0,1.994444444444445,0.0,0.0,567.06,False
322.53,1642.79,565.19,0.0,1.8597777777777784,0.0,0.0,565.19,False
323.14,1644.67,564.03,0.0,1.7290000000000003,0.0,0.0,564.03,False
320.2,1643.65,566.69,0.0,1.6021111111111115,0.0,0.0,566.69,False
324.17,1645.43,565.91,0.0,1.483555555555556,0.0,0.0,565.91,False
319.81,1643.21,565.66,0.0,1.373333333333334,0.0,0.0,565.66,False
320.51,1645.08,563.48,0.0,1.268666666666667,0.0,0.0,563.48,False
319.56,1644.35,564.69,0.0,1.169555555555556,0.0,0.0,564.69,False
320.22,1646.18,563.41,0.0,1.0757777777777782,0.0,0.0,563.41,False
323.06,1646.67,565.08,0.0,0.9873333333333337,0.0,0.0,565.08,False
318.52,1640.62,563.25,0.0,0.906555555555556,0.0,0.0,563.25,False
321.81,1646.61,564.4,0.0,0.8334444444444448,0.0,0.0,564.4,False
318.12,1643.81,564.46,0.0,0.7662222222222226,0.0,0.0,564.46,False
323.92,1642.91,564.53,0.0,0.7048888888888895,0.0,0.0,564.53,False
315.77,1643.37,564.87,0.0,0.6527777777777782,0.0,0.0,564.87,False
320.74,1643.3,559.17,0.0,0.6098888888888894,0.0,0.0,559.17,False
316.56,1643.38,565.95,0.0,0.5802222222222226,0.0,0.0,565.95,False
316.51,1646.58,562.9,0.0,0.5637777777777783,0.0,0.0,562.9,False
311.56,1643.03,563.51,0.0,0.5623333333333337,0.0,0.0,563.51,False
313.4,1641.98,559.86,0.0,0.5758888888888892,0.0,0.0,559.86,False
308.94,1639.44,558.69,0.0,0.6053333333333338,0.0,0.0,558.69,False
309.73,1646.54,563.1,0.0,0.6506666666666671,0.0,0.0,563.1,False
305.34,1643.92,562.57,0.0,0.7125555555555559,0.0,0.0,562.57,False
304.72,1635.5,562.55,0.0,0.7910000000000004,0.0,0.0,562.55,False
301.53,1641.17,559.29,0.0,0.8853333333333337,0.0,0.0,559.29,False
299.83,1639.95,560.98,0.0,0.9955555555555561,0.0,0.0,560.98,False
296.22,1640.64,562.36,0.0,1.120555555555556,0.0,0.0,562.36,False
296.54,1641.45,561.27,0.0,1.2603333333333337,0.0,0.0,561.27,False
296.16,1643.86,563.77,0.0,1.4146666666666674,0.0,0.0,563.77,False
292.04,1646.44,560.41,0.0,1.5835555555555558,0.0,0.0,560.41,False
291.73,1641.22,563.02,0.0,1.7668888888888894,0.0,0.0,563.02,False
296.51,1642.76,557.57,0.0,1.964666666666667,0.0,0.0,557.57,False
288.69,1638.86,557.36,0.0,2.173333333333334,0.0,0.0,557.36,False
287.37,1643.99,560.19,0.0,2.3928888888888897,0.0,0.0,560.19,False
288.39,1641.02,562.3,0.0,2.620666666666667,0.0,0.0,562.3,False
287.46,1638.6,562.1,0.0,2.8566666666666674,0.0,0.0,562.0909644813805,False
282.65,1635.7,557.97,0.0,3.098222222222222,0.0,0.0,558.4668512309664,False
288.45,1639.36,560.62,0.0,3.345333333333334,0.0,0.0,559.4504072233757,False
284.61,1637.21,556.64,0.0,3.598222222222223,0.0,0.0,559.4380479343154,True
280.3,1634.6,555.02,0.0,3.8568888888888893,0.0,0.0,559.0869593244958,True
281.99,1638.84,558.01,0.0,4.1162222222222224,0.0,0.0,558.726301401402,True
277.86,1636.75,547.87,0.0,4.376222222222223,0.0,0.0,558.3556144084907,True
281.45,1641.83,558.88,0.0,4.637444444444445,0.0,0.0,557.9754791324649,True
279.39,1635.56,553.84,0.0,4.89988888888889,0.0,0.0,557.5871524694973,True
280.69,1636.11,555.99,0.0,5.158666666666667,0.0,0.0,557.1922514717331,True
278.85,1639.76,557.57,0.0,5.413777777777779,0.0,0.0,556.7924997658062,False
280.69,1639.43,558.25,0.0,5.662333333333334,0.0,0.0,556.0057362422929,False
275.8,1634.1,549.58,0.0,5.9043333333333345,0.0,0.0,555.0984146403214,False
274.62,1637.13,554.3,0.0,6.136666666666668,0.0,0.0,554.1812234233812,False
280.19,1629.8,550.0,0.0,6.359333333333334,0.0,0.0,550.0,False
277.2,1633.38,552.27,0.0,6.570777777777779,0.0,0.0,552.27,False
276.17,1640.03,551.39,0.0,6.771000000000001,0.0,0.0,551.39,False
279.28,1641.27,552.78,0.0,6.958,0.0,0.0,552.78,False
276.12,1635.14,553.78,0.0,7.131777777777779,0.0,0.0,553.78,False
277.64,1641.09,551.9,0.0,7.292333333333334,0.0,0.0,551.9,False
275.93,1637.07,551.44,0.0,7.439666666666667,0.0,0.0,551.44,False
276.79,1639.04,551.28,0.0,7.575111111111111,0.0,0.0,551.28,False
273.63,1638.35,550.33,0.0,7.698666666666667,0.0,0.0,550.33,False
277.43,1638.08,551.52,0.0,7.808777777777778,0.0,0.0,551.52,False
278.75,1638.45,552.62,0.0,7.905444444444445,0.0,0.0,552.62,False
274.54,1637.3,550.93,0.0,7.986222222222223,0.0,0.0,550.93,False
275.76,1638.74,552.23,0.0,8.05111111111111,0.0,0.0,552.23,False
277.99,1638.0,549.18,0.0,8.098444444444445,0.0,0.0,549.18,False
275.67,1640.36,549.14,0.0,8.128222222222222,0.0,0.0,549.14,False
273.78,1639.16,547.02,0.0,8.141333333333334,0.0,0.0,547.02,False
271.83,1642.19,548.68,0.0,8.137777777777778,0.0,0.0,548.68,False
268.49,1642.39,546.98,0.0,8.116111111111111,0.0,0.0,546.98,False
262.49,1639.8,548.32,0.0,8.076333333333334,0.0,0.0,548.32,False
256.79,1637.43,548.71,0.0,8.018222222222223,0.0,0.0,548.71,False
250.23,1640.53,546.84,0.0,7.941777777777778,0.0,0.0,546.84,False
245.24,1643.92,546.41,0.0,7.849888888888889,0.0,0.0,546.41,False
240.95,1639.44,546.95,0.0,7.742555555555556,0.0,0.0,546.95,False
237.99,1641.67,546.57,0.0,7.620444444444445,0.0,0.0,546.57,False
235.19,1638.39,544.04,0.0,7.483555555555556,0.0,0.0,544.04,False
234.94,1640.56,545.15,0.0,7.336666666666668,0.0,0.0,545.15,False
233.99,1638.06,542.96,0.0,7.179777777777779,0.0,0.0,542.96,False
233.44,1637.3,545.43,0.0,7.014666666666668,0.0,0.0,545.43,False
234.24,1635.48,543.67,0.0,6.841333333333334,0.0,0.0,543.67,False
232.87,1633.73,543.35,0.0,6.661333333333334,0.0,0.0,543.35,False
234.26,1639.77,543.36,0.0,6.474666666666667,0.0,0.0,543.36,False
233.35,1640.63,544.86,0.0,6.283555555555556,0.0,0.0,544.86,False
234.07,1639.82,542.64,0.0,6.088000000000002,0.0,0.0,542.64,False
233.77,1636.61,542.22,0.0,5.888666666666667,0.0,0.0,542.22,False
230.49,1637.93,542.22,0.0,5.685555555555556,0.0,0.0,542.22,False
234.86,1640.58,543.07,0.0,5.479333333333334,0.0,0.0,543.07,False
234.16,1637.05,539.34,0.0,5.27,0.0,0.0,539.34,False
234.45,1637.61,540.9,0.0,5.056333333333333,0.0,0.0,540.9,False
232.03,1635.78,543.13,0.0,4.838333333333334,0.0,0.0,543.13,False
232.95,1631.68,539.67,0.0,4.6193333333333335,0.0,0.0,539.67,False
233.41,1635.75,539.73,0.0,4.399333333333334,0.0,0.0,539.73,False
235.32,1633.47,538.51,0.0,4.179777777777779,0.0,0.0,538.51,False
234.08,1636.2,541.35,0.0,3.960666666666667,0.0,0.0,541.35,False
233.38,1638.27,540.1,0.0,3.7488888888888896,0.0,0.0,540.1,False
235.17,1635.5,539.17,0.0,3.544444444444445,0.0,0.0,539.17,False
235.19,1632.37,537.59,0.0,3.346777777777778,0.0,0.0,537.59,False
235.22,1633.7,537.37,0.0,3.155888888888889,0.0,0.0,537.37,False
233.09,1634.15,536.59,0.0,2.9773333333333336,0.0,0.0,536.59,False
234.23,1635.01,538.71,0.0,2.811111111111112,0.0,0.0,538.71,False
235.59,1633.12,537.95,0.0,2.6568888888888895,0.0,0.0,537.95,False
236.19,1635.99,537.62,0.0,2.5146666666666677,0.0,0.0,537.62,False
232.75,1632.44,537.63,0.0,2.3837777777777784,0.0,0.0,537.63,False
234.69,1629.99,538.23,0.0,2.264222222222223,0.0,0.0,538.23,False
236.49,1634.1,533.59,0.0,2.156777777777778,0.0,0.0,533.59,False
232.79,1630.8,534.71,0.0,2.061444444444445,0.0,0.0,534.71,False
235.66,1628.8,537.59,0.0,1.9735555555555562,0.0,0.0,537.59,False
234.53,1630.53,536.54,0.0,1.8931111111111114,0.0,0.0,536.54,False
235.39,1629.04,537.8,0.0,1.8205555555555557,0.0,0.0,537.8,False
235.39,1629.13,536.83,0.0,1.7558888888888893,0.0,0.0,536.83,False
234.54,1634.33,537.32,0.0,1.6991111111111115,0.0,0.0,537.32,False
237.56,1628.43,535.7,0.0,1.6502222222222225,0.0,0.0,535.7,False
237.22,1627.19,536.25,0.0,1.609333333333334,0.0,0.0,536.25,False
233.73,1624.46,531.96,0.0,1.5764444444444448,0.0,0.0,531.96,False
237.58,1622.03,532.36,0.0,1.5522222222222226,0.0,0.0,532.36,False
233.91,1625.45,536.72,0.0,1.5366666666666668,0.0,0.0,536.72,False
236.84,1623.04,536.33,0.0,1.5305555555555557,0.0,0.0,536.33,False
235.38,1624.96,532.29,0.0,1.5338888888888893,0.0,0.0,532.29,False
235.62,1625.59,532.65,0.0,1.5477777777777781,0.0,0.0,532.65,False
237.27,1626.24,535.0,0.0,1.5722222222222224,0.0,0.0,535.0,False
235.86,1621.86,527.4,0.0,1.6058888888888891,0.0,0.0,527.4,False
238.54,1619.62,530.96,0.0,1.648777777777778,0.0,0.0,530.96,False
238.29,1622.24,532.68,0.0,1.7004444444444446,0.0,0.0,532.68,False
238.11,1620.78,531.6,0.0,1.7608888888888892,0.0,0.0,531.6,False
235.98,1619.06,532.16,0.0,1.8271111111111114,0.0,0.0,532.16,False
237.57,1621.45,533.3,0.0,1.8991111111111114,0.0,0.0,533.3,False
237.27,1620.92,533.01,0.0,1.9771111111111115,0.0,0.0,533.01,False
235.32,1618.85,530.62,0.0,2.061111111111112,0.0,0.0,530.62,False
238.3,1618.18,533.04,0.0,2.1486666666666667,0.0,0.0,533.04,False
241.41,1614.76,531.82,0.0,2.239777777777778,0.0,0.0,531.82,False
235.26,1621.36,528.52,0.0,2.3353333333333337,0.0,0.0,528.52,False
236.31,1617.85,531.63,0.0,2.435333333333334,0.0,0.0,531.63,False
235.42,1616.29,531.87,0.0,2.5400000000000005,0.0,0.0,531.87,False
234.18,1615.8,530.55,0.0,2.6493333333333338,0.0,0.0,530.55,False
240.41,1617.55,528.6,0.0,2.761111111111112,0.0,0.0,528.6,False
239.67,1613.6,533.28,0.0,2.875333333333334,0.0,0.0,533.28,False
238.18,1616.09,531.88,0.0,2.994444444444445,0.0,0.0,531.88,False
240.48,1619.67,530.74,0.0,3.1184444444444446,0.0,0.0,530.74,False
241.77,1617.06,529.87,0.0,3.2446666666666673,0.0,0.0,529.87,False
237.27,1615.81,528.96,0.0,3.373111111111112,0.0,0.0,528.96,False
240.52,1616.15,528.05,0.0,3.504,0.0,0.0,528.05,False
236.44,1617.63,532.66,0.0,3.6373333333333338,0.0,0.0,532.66,False
238.77,1616.38,525.97,0.0,3.7706666666666666,0.0,0.0,525.97,False
243.48,1613.61,529.14,0.0,3.9040000000000004,0.0,0.0,529.14,False
236.49,1612.87,527.06,0.0,4.036666666666667,0.0,0.0,527.06,False
238.9,1614.08,526.89,0.0,4.168666666666668,0.0,0.0,526.89,False
235.83,1610.29,524.19,0.0,4.297777777777778,0.0,0.0,524.19,False
238.0,1608.97,527.28,0.0,4.424,0.0,0.0,527.28,False
238.85,1613.56,525.29,0.0,4.546666666666667,0.0,0.0,525.29,False
240.07,1613.65,525.03,0.0,4.6657777777777785,0.0,0.0,525.03,False
242.76,1612.31,525.11,0.0,4.780666666666667,0.0,0.0,525.11,False
238.55,1611.86,523.1,0.0,4.891333333333334,0.0,0.0,523.1,False
240.75,1613.94,525.32,0.0,4.9962222222222215,0.0,0.0,525.32,False
241.13,1613.79,522.62,0.0,5.0953333333333335,0.0,0.0,522.62,False
241.42,1608.15,523.11,0.0,5.187777777777779,0.0,0.0,523.11,False
239.53,1610.9,522.55,0.0,5.273555555555556,0.0,0.0,522.55,False
239.58,1612.69,521.35,0.0,5.350555555555556,0.0,0.0,521.35,False
239.81,1608.68,521.6,0.0,5.418777777777779,0.0,0.0,521.6,False
241.13,1610.42,522.01,0.0,5.477555555555556,0.0,0.0,522.01,False
238.36,1610.24,521.06,0.0,5.52688888888889,0.0,0.0,521.06,False
238.07,1613.82,521.62,0.0,5.563444444444445,0.0,0.0,521.62,False
241.22,1609.83,520.84,0.0,5.5872222222222225,0.0,0.0,520.84,False
240.11,1603.21,520.11,0.0,5.598444444444445,0.0,0.0,520.11,False
240.21,1607.59,520.67,0.0,5.597111111111112,0.0,0.0,520.67,False
238.68,1607.53,519.56,0.0,5.581888888888889,0.0,0.0,519.56,False
241.55,1608.95,519.0,0.0,5.552777777777778,0.0,0.0,519.0,False
240.82,1607.23,518.4,0.0,5.509555555555555,0.0,0.0,518.4,False
242.05,1608.22,519.6,0.0,5.452222222222223,0.0,0.0,519.6,False
242.87,1608.06,518.25,0.0,5.381555555555556,0.0,0.0,518.25,False
240.68,1605.42,519.61,0.0,5.297555555555556,0.0,0.0,519.61,False
240.77,1606.35,519.42,0.0,5.199777777777778,0.0,0.0,519.42,False
241.76,1603.04,519.09,0.0,5.088222222222223,0.0,0.0,519.09,False
239.98,1601.03,518.73,0.0,4.963555555555556,0.0,0.0,518.73,False
241.32,1606.06,515.65,0.0,4.825777777777778,0.0,0.0,515.65,False
241.12,1603.86,515.63,0.0,4.675555555555556,0.0,0.0,515.63,False
241.83,1600.62,517.46,0.0,4.51288888888889,0.0,0.0,517.46,False
242.93,1607.56,516.23,0.0,4.339111111111111,0.0,0.0,516.23,False
241.14,1604.54,516.78,0.0,4.154222222222223,0.0,0.0,516.78,False
239.99,1600.15,515.22,0.0,3.958444444444445,0.0,0.0,515.22,False
241.56,1604.02,514.08,0.0,3.751777777777778,0.0,0.0,514.08,False
239.72,1600.79,517.75,0.0,3.534888888888889,0.0,0.0,517.75,False
240.28,1601.4,513.99,0.0,3.307777777777778,0.0,0.0,513.99,False
241.51,1597.91,515.02,0.0,3.0740000000000003,0.0,0.0,515.02,False
241.4,1601.2,511.69,0.0,2.833555555555556,0.0,0.0,511.69,False
241.31,1599.87,514.14,0.0,2.586555555555556,0.0,0.0,514.14,False
241.94,1600.83,514.34,0.0,2.333,0.0,0.0,514.34,False
242.87,1596.78,513.41,0.0,2.0768888888888895,0.0,0.0,513.41,False
241.65,1602.69,514.79,0.0,1.8182222222222226,0.0,0.0,514.79,False
239.68,1596.23,512.94,0.0,1.557666666666667,0.0,0.0,512.94,False
239.05,1594.34,512.46,0.0,1.2952222222222225,0.0,0.0,512.46,False
240.2,1599.59,511.81,0.0,1.0366666666666668,0.0,0.0,511.81,False
