,actual,corrected,anomaly,predicted
2024-01-01 18:30:00,1209.51,1176.4666738572244,True,1176.4666738572244
2024-01-01 18:45:00,1205.51,1174.3244599182601,True,1174.3244599182601
2024-01-01 19:00:00,1207.76,1172.2612241902364,True,1172.2612241902364
2024-01-01 19:15:00,1206.8,1170.4420026563741,True,1170.4420026563741
2024-01-01 19:30:00,1204.9,1168.2177955164348,True,1168.2177955164348
2024-01-01 19:45:00,1204.98,1166.275905941341,True,1166.275905941341
2024-01-01 20:00:00,1200.22,1164.3287160772363,True,1164.3287160772363
2024-01-01 20:15:00,1201.2,1162.4790982135473,True,1162.4790982135473
2024-01-01 20:30:00,1199.45,1160.7155575036772,True,1160.7155575036772
2024-01-01 20:45:00,1199.23,1159.685505467393,True,1159.685505467393
2024-01-01 21:00:00,1198.45,1158.922441762851,True,1158.922441762851
